year,month,division,dose,births,coverage_baseline,doses_baseline,stockout_flag,surge_doses,doses_disrupted
2023,4,Dhaka,MR2,64889.95802059777,0.8236,61459.87483962897,0,0.0,61459.87483962897
2023,5,Dhaka,MR2,65178.62302186324,0.8236,61733.281008927544,0,0.0,61733.281008927544
2023,6,Dhaka,MR2,63437.71104466887,0.8236,60084.393638847665,0,0.0,60084.393638847665
2023,7,Dhaka,MR2,69684.13377527824,0.8236,66000.63046391703,0,0.0,66000.63046391703
2023,8,Dhaka,MR2,67930.2293100321,0.8236,64339.437388703795,0,0.0,64339.437388703795
2023,9,Dhaka,MR2,69100.48962864911,0.8236,65447.837746878715,0,0.0,65447.837746878715
2023,10,Dhaka,MR2,67590.83544448468,0.8236,64017.98388288921,0,0.0,64017.98388288921
2023,11,Dhaka,MR2,72030.91657514605,0.8236,68223.36232498383,0,0.0,68223.36232498383
2023,12,Dhaka,MR2,72990.6543346827,0.8236,69132.36834655136,0,0.0,69132.36834655136
2024,1,Dhaka,MR2,69405.70183581852,0.807,64411.96158873137,0,0.0,64411.96158873137
2024,2,Dhaka,MR2,68037.5921422779,0.807,63142.28738764101,0,0.0,63142.28738764101
2024,3,Dhaka,MR2,65827.632325821,0.807,61091.33417997818,0,0.0,61091.33417997818
2024,4,Dhaka,MR2,65436.78345184192,0.807,60728.606882481894,0,0.0,60728.606882481894
2024,5,Dhaka,MR2,60712.04730425122,0.807,56343.81550071034,0,0.0,56343.81550071034
2024,6,Dhaka,MR2,62969.52452555127,0.807,58438.867235937854,0,0.0,58438.867235937854
2024,7,Dhaka,MR2,63207.54116787472,0.807,58659.75858084613,1,0.0,42886.31668240299
2024,8,Dhaka,MR2,63189.076395601514,0.807,58642.62234893799,1,0.0,42873.78833441562
2024,9,Dhaka,MR2,69198.395331465,0.807,64219.57078736609,1,0.0,46951.11123239899
2024,10,Dhaka,MR2,74986.10390019882,0.807,69590.85372457952,1,0.0,50878.071496284894
2024,11,Dhaka,MR2,75160.1577698637,0.807,69752.384418322,1,0.0,50996.16704685251
2024,12,Dhaka,MR2,69407.29740920602,0.807,64413.44236061364,1,0.0,47092.851292146275
2025,1,Dhaka,MR2,75893.23815125506,0.807,70432.71966627226,1,0.0,51493.562085626545
2025,2,Dhaka,MR2,69012.39498412507,0.807,64046.95316501727,1,0.0,46824.90999672885
2025,3,Dhaka,MR2,67598.56255079078,0.807,62734.845975261385,1,0.0,45865.624690711535
2025,4,Dhaka,MR2,64981.95315992761,0.807,60306.501630070816,1,0.0,44090.255219010876
2025,5,Dhaka,MR2,63468.71770052707,0.807,58902.14346197415,1,0.0,43063.52495980761
2025,6,Dhaka,MR2,62489.94593714855,0.807,57993.79432697071,1,0.0,42399.42831835528
2025,7,Dhaka,MR2,61709.06678300195,0.807,57269.09942796496,1,0.0,41869.60181226682
2025,8,Dhaka,MR2,64271.41681606016,0.807,59647.08837614463,1,0.0,43608.15630969681
2025,9,Dhaka,MR2,69498.66220030138,0.807,64498.2334549897,1,0.0,47154.84230290448
2025,10,Dhaka,MR2,69088.90384544914,0.807,64117.95721376907,1,0.0,46876.82125913723
2025,11,Dhaka,MR2,73758.22691938073,0.807,68451.32249253128,1,0.0,50044.956964799814
2025,12,Dhaka,MR2,70787.1730274948,0.807,65694.03592816656,1,0.0,48029.09689915522
2026,1,Dhaka,MR2,69753.81226661909,0.807,64735.02547403584,0,0.0,64735.02547403584
2026,2,Dhaka,MR2,66188.62406957915,0.807,61426.35256777293,0,0.0,61426.35256777293
2026,3,Dhaka,MR2,64833.46200470282,0.807,60168.69441346445,0,786600.0,846768.6944134644
2026,4,Dhaka,MR2,67485.66363536846,0.807,62630.0701368037,0,786600.0,849230.0701368037
2026,5,Dhaka,MR2,60410.507626755825,0.807,56063.971603010745,0,786600.0,842663.9716030108
2026,6,Dhaka,MR2,63957.22352322546,0.807,59355.501290729386,0,786600.0,845955.5012907294
2026,7,Dhaka,MR2,62638.765868514274,0.807,58131.90666427467,0,0.0,58131.90666427467
2026,8,Dhaka,MR2,68131.4240044185,0.807,63229.36804730059,0,0.0,63229.36804730059
2026,9,Dhaka,MR2,68385.9561033584,0.807,63465.586561721764,0,0.0,63465.586561721764
2026,10,Dhaka,MR2,71455.62992271122,0.807,66314.39734977215,0,0.0,66314.39734977215
2026,11,Dhaka,MR2,75751.89255429599,0.807,70301.5438850144,0,0.0,70301.5438850144
2026,12,Dhaka,MR2,68218.76876112734,0.807,63310.42834876423,0,0.0,63310.42834876423
2027,1,Dhaka,MR2,67647.7442814888,0.807,62780.489080435684,0,0.0,62780.489080435684
2027,2,Dhaka,MR2,68238.48745820475,0.807,63328.72828558692,0,0.0,63328.72828558692
2027,3,Dhaka,MR2,62777.20500441772,0.807,58260.385104349865,0,0.0,58260.385104349865
2027,4,Dhaka,MR2,63625.65095376035,0.807,59047.78536763729,0,0.0,59047.78536763729
2027,5,Dhaka,MR2,64680.559579928144,0.807,60026.79331815232,0,0.0,60026.79331815232
2027,6,Dhaka,MR2,62661.98201771409,0.807,58153.452411539554,0,0.0,58153.452411539554
2027,7,Dhaka,MR2,63239.15887310825,0.807,58689.10139218811,0,0.0,58689.10139218811
2027,8,Dhaka,MR2,64823.54744608215,0.807,60159.493207336534,0,0.0,60159.493207336534
2027,9,Dhaka,MR2,66002.72710752753,0.807,61253.83089214093,0,0.0,61253.83089214093
2027,10,Dhaka,MR2,71206.28642093028,0.807,66082.99411294435,0,0.0,66082.99411294435
2027,11,Dhaka,MR2,72899.6246939628,0.807,67654.49669723219,0,0.0,67654.49669723219
2027,12,Dhaka,MR2,68461.46166860708,0.807,63535.6595015508,0,0.0,63535.6595015508
2028,1,Dhaka,MR2,70374.74081693566,0.807,65311.278215157145,0,0.0,65311.278215157145
2028,2,Dhaka,MR2,71741.58820153723,0.807,66579.78093043662,0,0.0,66579.78093043662
2028,3,Dhaka,MR2,65397.68382288361,0.807,60692.32047182714,0,0.0,60692.32047182714
2028,4,Dhaka,MR2,67907.48645839254,0.807,63021.54280771119,0,0.0,63021.54280771119
2028,5,Dhaka,MR2,59763.4859768415,0.807,55463.50316080775,0,0.0,55463.50316080775
2028,6,Dhaka,MR2,63992.28794030284,0.807,59388.042822998046,0,0.0,59388.042822998046
2028,7,Dhaka,MR2,64468.814512186895,0.807,59830.28330803505,0,0.0,59830.28330803505
2028,8,Dhaka,MR2,68264.81012972811,0.807,63353.15704089418,0,0.0,63353.15704089418
2028,9,Dhaka,MR2,69430.33632302188,0.807,64434.82362458046,0,0.0,64434.82362458046
2028,10,Dhaka,MR2,72027.78786660028,0.807,66845.38852959838,0,0.0,66845.38852959838
2028,11,Dhaka,MR2,72874.12850934414,0.807,67630.83496309683,0,0.0,67630.83496309683
2028,12,Dhaka,MR2,72037.87107351064,0.807,66854.74624977155,0,0.0,66854.74624977155
2020,1,Khulna,MR1,25813.105197463243,0.8808,26146.610516614466,0,0.0,26146.610516614466
2020,2,Khulna,MR1,27561.159505655098,0.8808,27917.24968646816,0,0.0,27917.24968646816
2020,3,Khulna,MR1,28656.028278183778,0.8808,29026.264163537908,0,0.0,29026.264163537908
2020,4,Khulna,MR1,27751.93817152026,0.8808,28110.493212696303,0,0.0,28110.493212696303
2020,5,Khulna,MR1,27146.277436455108,0.8808,27497.00734093411,0,0.0,27497.00734093411
2020,6,Khulna,MR1,28295.722325514595,0.8808,28661.303057960242,0,0.0,28661.303057960242
2020,7,Khulna,MR1,27932.537911177227,0.8808,28293.426300989635,0,0.0,28293.426300989635
2020,8,Khulna,MR1,27186.457501279794,0.8808,27537.706532196327,0,0.0,27537.706532196327
2020,9,Khulna,MR1,27090.232092669477,0.8808,27440.237891306766,0,0.0,27440.237891306766
2020,10,Khulna,MR1,25654.360125629824,0.8808,25985.81445845296,0,0.0,25985.81445845296
2020,11,Khulna,MR1,25239.390480878934,0.8808,25565.48340589189,0,0.0,25565.48340589189
2020,12,Khulna,MR1,23856.411808480516,0.8808,24164.636649046086,0,0.0,24164.636649046086
2021,1,Khulna,MR1,24251.862515591576,0.8756,24420.17044144978,0,0.0,24420.17044144978
2021,2,Khulna,MR1,27039.71661113638,0.8756,27227.372244417667,0,0.0,27227.372244417667
2021,3,Khulna,MR1,29467.019941686878,0.8756,29671.52106008218,0,0.0,29671.52106008218
2021,4,Khulna,MR1,27446.471593250884,0.8756,27636.950106108045,0,0.0,27636.950106108045
2021,5,Khulna,MR1,29199.76432987022,0.8756,29402.41069431952,0,0.0,29402.41069431952
2021,6,Khulna,MR1,28646.839010466618,0.8756,28845.648073199256,0,0.0,28845.648073199256
2021,7,Khulna,MR1,28620.366334836795,0.8756,28818.99167720056,0,0.0,28818.99167720056
2021,8,Khulna,MR1,26943.760226494986,0.8756,27130.74992246686,0,0.0,27130.74992246686
2021,9,Khulna,MR1,27069.68955649495,0.8756,27257.55320201702,0,0.0,27257.55320201702
2021,10,Khulna,MR1,25323.660236286436,0.8756,25499.406438326263,0,0.0,25499.406438326263
2021,11,Khulna,MR1,24170.018364062144,0.8756,24337.758291508737,0,0.0,24337.758291508737
2021,12,Khulna,MR1,26171.313738908808,0.8756,26352.942656256833,0,0.0,26352.942656256833
2022,1,Khulna,MR1,25112.550506822023,0.8704,25136.658555308568,0,0.0,25136.658555308568
2022,2,Khulna,MR1,26593.066181227125,0.8704,26618.5955247611,0,0.0,26618.5955247611
2022,3,Khulna,MR1,27826.904638265783,0.8704,27853.61846671851,0,0.0,27853.61846671851
2022,4,Khulna,MR1,28409.608620521936,0.8704,28436.881844797634,0,0.0,28436.881844797634
2022,5,Khulna,MR1,29923.137118872197,0.8704,29951.863330506312,0,0.0,29951.863330506312
2022,6,Khulna,MR1,29370.366007004497,0.8704,29398.561558371217,0,0.0,29398.561558371217
2022,7,Khulna,MR1,28174.815696338344,0.8704,28201.863519406827,0,0.0,28201.863519406827
2022,8,Khulna,MR1,26915.029244291898,0.8704,26940.867672366418,0,0.0,26940.867672366418
2022,9,Khulna,MR1,25747.31973480221,0.8704,25772.03716174762,0,0.0,25772.03716174762
2022,10,Khulna,MR1,25684.85143795396,0.8704,25709.50889533439,0,0.0,25709.50889533439
2022,11,Khulna,MR1,28082.46174926805,0.8704,28109.420912547346,0,0.0,28109.420912547346
2022,12,Khulna,MR1,25441.220620977063,0.8704,25465.644192773198,0,0.0,25465.644192773198
2023,1,Khulna,MR1,26223.78401079334,0.8652,26092.140615059157,0,0.0,26092.140615059157
2023,2,Khulna,MR1,27886.174573890105,0.8652,27746.185977529174,0,0.0,27746.185977529174
2023,3,Khulna,MR1,28294.225912301597,0.8652,28152.18889822184,0,0.0,28152.18889822184
2023,4,Khulna,MR1,27526.09230687239,0.8652,27387.911323491888,0,0.0,27387.911323491888
2023,5,Khulna,MR1,30085.380181077922,0.8652,29934.35157256891,0,0.0,29934.35157256891
2023,6,Khulna,MR1,28670.414042129316,0.8652,28526.488563637824,0,0.0,28526.488563637824
2023,7,Khulna,MR1,28144.64391951692,0.8652,28003.357807040942,0,0.0,28003.357807040942
2023,8,Khulna,MR1,26537.91213998053,0.8652,26404.691821037824,0,0.0,26404.691821037824
2023,9,Khulna,MR1,26936.78785101329,0.8652,26801.5651760012,0,0.0,26801.5651760012
2023,10,Khulna,MR1,26438.624593476197,0.8652,26305.902698016944,0,0.0,26305.902698016944
2023,11,Khulna,MR1,25590.427639082245,0.8652,25461.963692334048,0,0.0,25461.963692334048
2023,12,Khulna,MR1,24517.009077246297,0.8652,24393.933691678518,0,0.0,24393.933691678518
2024,1,Khulna,MR1,24944.940290724295,0.86,24670.545947526323,0,0.0,24670.545947526323
2024,2,Khulna,MR1,27332.707518297688,0.86,27032.04773559641,0,0.0,27032.04773559641
2024,3,Khulna,MR1,28109.41473671758,0.86,27800.211174613683,0,0.0,27800.211174613683
2024,4,Khulna,MR1,29333.558662088657,0.86,29010.88951680568,0,0.0,29010.88951680568
2024,5,Khulna,MR1,29098.72230774299,0.86,28778.636362357815,0,0.0,28778.636362357815
2024,6,Khulna,MR1,28513.545659270898,0.86,28199.896657018915,0,0.0,28199.896657018915
2024,7,Khulna,MR1,28915.670739895675,0.86,28597.59836175682,1,0.0,19619.282597019213
2024,8,Khulna,MR1,28111.972261831415,0.86,27802.740566951266,1,0.0,19073.973179652614
2024,9,Khulna,MR1,25532.811638668816,0.86,25251.950710643458,1,0.0,17324.01269683679
2024,10,Khulna,MR1,27538.696638884878,0.86,27235.770975857144,1,0.0,18685.005669483387
2024,11,Khulna,MR1,26251.69976430662,0.86,25962.931066899248,1,0.0,17811.778290082042
2024,12,Khulna,MR1,24044.632585954976,0.86,23780.14162750947,1,0.0,16314.28320957045
2025,1,Khulna,MR1,25103.853514206316,0.86,24827.711125550042,1,0.0,17032.964609388982
2025,2,Khulna,MR1,26796.603141605454,0.86,26501.840507047793,1,0.0,18181.495231579298
2025,3,Khulna,MR1,28153.602595978173,0.86,27843.912967422413,1,0.0,19102.21936137119
2025,4,Khulna,MR1,28370.25893240535,0.86,28058.18608414889,1,0.0,19249.22068563703
2025,5,Khulna,MR1,28479.445910676575,0.86,28166.172005659133,1,0.0,19323.304050394057
2025,6,Khulna,MR1,29186.186692772033,0.86,28865.13863915154,1,0.0,19802.827671045823
2025,7,Khulna,MR1,28536.874760705297,0.86,28222.969138337536,1,0.0,19362.26952513854
2025,8,Khulna,MR1,27501.199847208147,0.86,27198.686648888855,1,0.0,18659.564096330727
2025,9,Khulna,MR1,26404.87467342579,0.86,26114.421052018108,1,0.0,17915.7074659194
2025,10,Khulna,MR1,27713.1275814624,0.86,27408.28317806631,1,0.0,18803.357064022235
2025,11,Khulna,MR1,27037.688800583597,0.86,26740.274223777174,1,0.0,18345.071851195968
2025,12,Khulna,MR1,26385.12048179203,0.86,26094.884156492317,1,0.0,17902.304246895892
2026,1,Khulna,MR1,25440.720381870044,0.86,25160.87245766947,0,0.0,25160.87245766947
2026,2,Khulna,MR1,26707.53595476559,0.86,26413.753059263163,0,0.0,26413.753059263163
2026,3,Khulna,MR1,27227.03738182253,0.86,26927.53997062248,0,201825.0,228752.53997062249
2026,4,Khulna,MR1,29496.880170882698,0.86,29172.414489002986,0,201825.0,230997.414489003
2026,5,Khulna,MR1,31060.483039192175,0.86,30718.81772576106,0,201825.0,232543.81772576107
2026,6,Khulna,MR1,29603.688097045626,0.86,29278.047527978124,0,201825.0,231103.04752797814
2026,7,Khulna,MR1,28508.60712508498,0.86,28195.012446709046,0,0.0,28195.012446709046
2026,8,Khulna,MR1,27004.76054716146,0.86,26707.70818114268,0,0.0,26707.70818114268
2026,9,Khulna,MR1,27391.109146348488,0.86,27089.806945738652,0,0.0,27089.806945738652
2026,10,Khulna,MR1,27512.668272192423,0.86,27210.028921198304,0,0.0,27210.028921198304
2026,11,Khulna,MR1,26346.347872484122,0.86,26056.538045886795,0,0.0,26056.538045886795
2026,12,Khulna,MR1,24347.02919877445,0.86,24079.21187758793,0,0.0,24079.21187758793
2027,1,Khulna,MR1,26695.3829510676,0.86,26401.733738605853,0,0.0,26401.733738605853
2027,2,Khulna,MR1,28274.627300146767,0.86,27963.60639984515,0,0.0,27963.60639984515
2027,3,Khulna,MR1,28731.767052401712,0.86,28415.71761482529,0,0.0,28415.71761482529
2027,4,Khulna,MR1,25939.94757716516,0.86,25654.60815381634,0,0.0,25654.60815381634
2027,5,Khulna,MR1,30616.11417960657,0.86,30279.336923630897,0,0.0,30279.336923630897
2027,6,Khulna,MR1,28193.211397381405,0.86,27883.086072010206,0,0.0,27883.086072010206
2027,7,Khulna,MR1,28331.50445348179,0.86,28019.857904493485,0,0.0,28019.857904493485
2027,8,Khulna,MR1,26410.80307194249,0.86,26120.284238151122,0,0.0,26120.284238151122
2027,9,Khulna,MR1,26719.04300733731,0.86,26425.133534256598,0,0.0,26425.133534256598
2027,10,Khulna,MR1,27019.397678125617,0.86,26722.184303666232,0,0.0,26722.184303666232
2027,11,Khulna,MR1,25201.868024134707,0.86,24924.64747586922,0,0.0,24924.64747586922
2027,12,Khulna,MR1,26449.714522393715,0.86,26158.76766264738,0,0.0,26158.76766264738
2028,1,Khulna,MR1,26593.97434812384,0.86,26301.440630294477,0,0.0,26301.440630294477
2028,2,Khulna,MR1,27482.57775090666,0.86,27180.269395646686,0,0.0,27180.269395646686
2028,3,Khulna,MR1,28369.488183220165,0.86,28057.42381320474,0,0.0,28057.42381320474
2028,4,Khulna,MR1,29597.721010268095,0.86,29272.14607915514,0,0.0,29272.14607915514
2028,5,Khulna,MR1,29969.500453410485,0.86,29639.835948422966,0,0.0,29639.835948422966
2028,6,Khulna,MR1,28710.15669876178,0.86,28394.344975075397,0,0.0,28394.344975075397
2028,7,Khulna,MR1,28727.1652483825,0.86,28411.16643065029,0,0.0,28411.16643065029
2028,8,Khulna,MR1,27444.60807123665,0.86,27142.71738245304,0,0.0,27142.71738245304
2028,9,Khulna,MR1,27099.426490516125,0.86,26801.332799120446,0,0.0,26801.332799120446
2020,4,Khulna,MR2,26504.123247607855,0.8734000000000001,26621.006431129805,0,0.0,26621.006431129805
2020,5,Khulna,MR2,25070.17084964816,0.8734000000000001,25180.730303095108,0,0.0,25180.730303095108
2020,6,Khulna,MR2,25644.697304091438,0.8734000000000001,25757.79041920248,0,0.0,25757.79041920248
2020,7,Khulna,MR2,25813.105197463243,0.8734000000000001,25926.940991384054,0,0.0,25926.940991384054
2020,8,Khulna,MR2,27561.159505655098,0.8734000000000001,27682.704219075036,0,0.0,27682.704219075036
2020,9,Khulna,MR2,28656.028278183778,0.8734000000000001,28782.401362890567,0,0.0,28782.401362890567
2020,10,Khulna,MR2,27751.93817152026,0.8734000000000001,27874.324218856666,0,0.0,27874.324218856666
2020,11,Khulna,MR2,27146.277436455108,0.8734000000000001,27265.992519949876,0,0.0,27265.992519949876
2020,12,Khulna,MR2,28295.722325514595,0.8734000000000001,28420.506460970115,0,0.0,28420.506460970115
2021,1,Khulna,MR2,27932.537911177227,0.8568,27522.488254641146,0,0.0,27522.488254641146
2021,2,Khulna,MR2,27186.457501279794,0.8568,26787.360305161004,0,0.0,26787.360305161004
2021,3,Khulna,MR2,27090.232092669477,0.8568,26692.54748554909,0,0.0,26692.54748554909
2021,4,Khulna,MR2,25654.360125629824,0.8568,25277.754118985576,0,0.0,25277.754118985576
2021,5,Khulna,MR2,25239.390480878934,0.8568,24868.87622861963,0,0.0,24868.87622861963
2021,6,Khulna,MR2,23856.411808480516,0.8568,23506.199683132018,0,0.0,23506.199683132018
2021,7,Khulna,MR2,24251.862515591576,0.8568,23895.84517386269,0,0.0,23895.84517386269
2021,8,Khulna,MR2,27039.71661113638,0.8568,26642.773571284895,0,0.0,26642.773571284895
2021,9,Khulna,MR2,29467.019941686878,0.8568,29034.444088942913,0,0.0,29034.444088942913
2021,10,Khulna,MR2,27446.471593250884,0.8568,27043.55739026196,0,0.0,27043.55739026196
2021,11,Khulna,MR2,29199.76432987022,0.8568,28771.111789507726,0,0.0,28771.111789507726
2021,12,Khulna,MR2,28646.839010466618,0.8568,28226.303413792964,0,0.0,28226.303413792964
2022,1,Khulna,MR2,28620.366334836795,0.8402000000000001,27653.856563709356,0,0.0,27653.856563709356
2022,2,Khulna,MR2,26943.760226494986,0.8402000000000001,26033.869443646247,0,0.0,26033.869443646247
2022,3,Khulna,MR2,27069.68955649495,0.8402000000000001,26155.54614017211,0,0.0,26155.54614017211
2022,4,Khulna,MR2,25323.660236286436,0.8402000000000001,24468.48023010704,0,0.0,24468.48023010704
2022,5,Khulna,MR2,24170.018364062144,0.8402000000000001,23353.796843907763,0,0.0,23353.796843907763
2022,6,Khulna,MR2,26171.313738908808,0.8402000000000001,25287.508473945858,0,0.0,25287.508473945858
2022,7,Khulna,MR2,25112.550506822023,0.8402000000000001,24264.499676206644,0,0.0,24264.499676206644
2022,8,Khulna,MR2,26593.066181227125,0.8402000000000001,25695.018336287085,0,0.0,25695.018336287085
2022,9,Khulna,MR2,27826.904638265783,0.8402000000000001,26887.190068631546,0,0.0,26887.190068631546
2022,10,Khulna,MR2,28409.608620521936,0.8402000000000001,27450.21613740691,0,0.0,27450.21613740691
2022,11,Khulna,MR2,29923.137118872197,0.8402000000000001,28912.632778367883,0,0.0,28912.632778367883
2022,12,Khulna,MR2,29370.366007004497,0.8402000000000001,28378.528746947955,0,0.0,28378.528746947955
2023,1,Khulna,MR2,28174.815696338344,0.8236,26685.494938629898,0,0.0,26685.494938629898
2023,2,Khulna,MR2,26915.029244291898,0.8236,25492.300798438628,0,0.0,25492.300798438628
2023,3,Khulna,MR2,25747.31973480221,0.8236,24386.316413620563,0,0.0,24386.316413620563
2023,4,Khulna,MR2,25684.85143795396,0.8236,24327.15019094371,0,0.0,24327.15019094371
2023,5,Khulna,MR2,28082.46174926805,0.8236,26598.022821201743,0,0.0,26598.022821201743
2023,6,Khulna,MR2,25441.220620977063,0.8236,24096.397698952216,0,0.0,24096.397698952216
2023,7,Khulna,MR2,26223.78401079334,0.8236,24837.5947879828,0,0.0,24837.5947879828
2023,8,Khulna,MR2,27886.174573890105,0.8236,26412.11138591427,0,0.0,26412.11138591427
2023,9,Khulna,MR2,28294.225912301597,0.8236,26798.593130577334,0,0.0,26798.593130577334
2023,10,Khulna,MR2,27526.09230687239,0.8236,26071.06306753111,0,0.0,26071.06306753111
2023,11,Khulna,MR2,30085.380181077922,0.8236,28495.06698470614,0,0.0,28495.06698470614
2023,12,Khulna,MR2,28670.414042129316,0.8236,27154.895955862357,0,0.0,27154.895955862357
2024,1,Khulna,MR2,28144.64391951692,0.807,26119.636789507676,0,0.0,26119.636789507676
2024,2,Khulna,MR2,26537.91213998053,0.807,24628.509361508928,0,0.0,24628.509361508928
2024,3,Khulna,MR2,26936.78785101329,0.807,24998.685965132885,0,0.0,24998.685965132885
2024,4,Khulna,MR2,26438.624593476197,0.807,24536.365553975585,0,0.0,24536.365553975585
2024,5,Khulna,MR2,25590.427639082245,0.807,23749.196370450278,0,0.0,23749.196370450278
2024,6,Khulna,MR2,24517.009077246297,0.807,22753.010274138425,0,0.0,22753.010274138425
2024,7,Khulna,MR2,24944.940290724295,0.807,23150.151836806683,1,0.0,16925.141987256433
2024,8,Khulna,MR2,27332.707518297688,0.807,25366.11921235617,1,0.0,18545.24205116498
2024,9,Khulna,MR2,28109.41473671758,0.807,26086.94234641075,1,0.0,19072.237898862873
2024,10,Khulna,MR2,29333.558662088657,0.807,27223.00911635138,1,0.0,19902.819552227153
2024,11,Khulna,MR2,29098.72230774299,0.807,27005.06923770088,1,0.0,19743.483085803615
2024,12,Khulna,MR2,28513.545659270898,0.807,26461.996049086356,1,0.0,19346.440729815302
2025,1,Khulna,MR2,28915.670739895675,0.807,26835.188230160184,1,0.0,19619.282597019213
2025,2,Khulna,MR2,28111.972261831415,0.807,26089.315857592643,1,0.0,19073.97317965261
2025,3,Khulna,MR2,25532.811638668816,0.807,23695.725841266594,1,0.0,17324.012696836788
2025,4,Khulna,MR2,27538.696638884878,0.807,25557.28741571711,1,0.0,18685.005669483387
2025,5,Khulna,MR2,26251.69976430662,0.807,24362.889966264756,1,0.0,17811.77829008204
2025,6,Khulna,MR2,24044.632585954976,0.807,22314.621271395517,1,0.0,16314.28320957045
2025,7,Khulna,MR2,25103.853514206316,0.807,23297.63125385917,1,0.0,17032.964609388982
2025,8,Khulna,MR2,26796.603141605454,0.807,24868.58754556694,1,0.0,18181.495231579298
2025,9,Khulna,MR2,28153.602595978173,0.807,26127.950889197542,1,0.0,19102.219361371186
2025,10,Khulna,MR2,28370.25893240535,0.807,26329.018802218787,1,0.0,19249.22068563703
2025,11,Khulna,MR2,28479.445910676575,0.807,26430.349777403393,1,0.0,19323.30405039405
2025,12,Khulna,MR2,29186.186692772033,0.807,27086.240560227085,1,0.0,19802.82767104582
2026,1,Khulna,MR2,28536.874760705297,0.807,26483.64662167255,0,0.0,26483.64662167255
2026,2,Khulna,MR2,27501.199847208147,0.807,25522.48851820152,0,0.0,25522.48851820152
2026,3,Khulna,MR2,26404.87467342579,0.807,24505.043940672804,0,134550.0,159055.0439406728
2026,4,Khulna,MR2,27713.1275814624,0.807,25719.16805197618,0,134550.0,160269.1680519762
2026,5,Khulna,MR2,27037.688800583597,0.807,25092.327091381605,0,134550.0,159642.3270913816
2026,6,Khulna,MR2,26385.12048179203,0.807,24486.711063127095,0,134550.0,159036.7110631271
2026,7,Khulna,MR2,25440.720381870044,0.807,23610.260550394494,0,0.0,23610.260550394494
2026,8,Khulna,MR2,26707.53595476559,0.807,24785.928742820208,0,0.0,24785.928742820208
2026,9,Khulna,MR2,27227.03738182253,0.807,25268.0520422004,0,0.0,25268.0520422004
2026,10,Khulna,MR2,29496.880170882698,0.807,27374.579642587687,0,0.0,27374.579642587687
2026,11,Khulna,MR2,31060.483039192175,0.807,28825.681284522296,0,0.0,28825.681284522296
2026,12,Khulna,MR2,29603.688097045626,0.807,27473.70273846319,0,0.0,27473.70273846319
2027,1,Khulna,MR2,28508.60712508498,0.807,26457.41284243512,0,0.0,26457.41284243512
2027,2,Khulna,MR2,27004.76054716146,0.807,25061.768025793193,0,0.0,25061.768025793193
2027,3,Khulna,MR2,27391.109146348488,0.807,25420.318843268713,0,0.0,25420.318843268713
2027,4,Khulna,MR2,27512.668272192423,0.807,25533.131790008178,0,0.0,25533.131790008178
2027,5,Khulna,MR2,26346.347872484122,0.807,24450.72814305889,0,0.0,24450.72814305889
2027,6,Khulna,MR2,24347.02919877445,0.807,22595.26044792263,0,0.0,22595.26044792263
2027,7,Khulna,MR2,26695.3829510676,0.807,24774.650147738288,0,0.0,24774.650147738288
2027,8,Khulna,MR2,28274.627300146767,0.807,26240.26786590121,0,0.0,26240.26786590121
2027,9,Khulna,MR2,28731.767052401712,0.807,26664.516412981407,0,0.0,26664.516412981407
2027,10,Khulna,MR2,25939.94757716516,0.807,24073.568348988123,0,0.0,24073.568348988123
2027,11,Khulna,MR2,30616.11417960657,0.807,28413.28476438388,0,0.0,28413.28476438388
2027,12,Khulna,MR2,28193.211397381405,0.807,26164.709837339815,0,0.0,26164.709837339815
2028,1,Khulna,MR2,28331.50445348179,0.807,26293.052708053772,0,0.0,26293.052708053772
2028,2,Khulna,MR2,26410.80307194249,0.807,24510.54579091623,0,0.0,24510.54579091623
2028,3,Khulna,MR2,26719.04300733731,0.807,24796.60786295939,0,0.0,24796.60786295939
2028,4,Khulna,MR2,27019.397678125617,0.807,25075.35201518448,0,0.0,25075.35201518448
2028,5,Khulna,MR2,25201.868024134707,0.807,23388.593619798216,0,0.0,23388.593619798216
2028,6,Khulna,MR2,26449.714522393715,0.807,24546.657562507487,0,0.0,24546.657562507487
2028,7,Khulna,MR2,26593.97434812384,0.807,24680.53789377633,0,0.0,24680.53789377633
2028,8,Khulna,MR2,27482.57775090666,0.807,25505.206281728926,0,0.0,25505.206281728926
2028,9,Khulna,MR2,28369.488183220165,0.807,26328.30350843747,0,0.0,26328.30350843747
2028,10,Khulna,MR2,29597.721010268095,0.807,27468.164983579307,0,0.0,27468.164983579307
2028,11,Khulna,MR2,29969.500453410485,0.807,27813.1948957876,0,0.0,27813.1948957876
2028,12,Khulna,MR2,28710.15669876178,0.807,26644.46092428587,0,0.0,26644.46092428587
2020,1,Mymensingh,MR1,18181.81214021381,0.8808,18416.72115306537,0,0.0,18416.72115306537
2020,2,Mymensingh,MR1,17950.116515262056,0.8808,18182.03202063924,0,0.0,18182.03202063924
2020,3,Mymensingh,MR1,19184.76393626183,0.8808,19432.631086318328,0,0.0,19432.631086318328
2020,4,Mymensingh,MR1,18725.317932697293,0.8808,18967.249040387742,0,0.0,18967.249040387742
2020,5,Mymensingh,MR1,20590.900898601234,0.8808,20856.935338211162,0,0.0,20856.935338211162
